Latitude/Longitude,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
38.5,38.501518,-85.500097,0.94,nearest_street,13587,"Kemp Rd",,,Charlestown,IN,"Clark County",47111,US,"TIGER/Line® dataset from the US Census Bureau"
38.5,38.502548,-84.495008,0.89,nearest_street,728,"Stringtown Webber Rd",,,Corinth,KY,"Harrison County",41010,US,"TIGER/Line® dataset from the US Census Bureau"
38.5,38.497304,-83.500693,0.91,nearest_street,538,"Glen Hills Spgs",,,Vanceburg,KY,"Lewis County",41179,US,"TIGER/Line® dataset from the US Census Bureau"
38.5,38.496804,-82.502072,0.9,nearest_street,9914,"State Rte 243",,,"South Point",OH,"Lawrence County",45680,US,"TIGER/Line® dataset from the US Census Bureau"
38.5,38.49403,-81.506866,0.85,nearest_street,58,"CO-43 / 10",,,Elkview,WV,"Kanawha County",25071,US,"TIGER/Line® dataset from the US Census Bureau"
38.5,38.513818,-80.539197,0.69,nearest_street,285,CO-28,,,Erbacon,WV,"Webster County",26203,US,"TIGER/Line® dataset from the US Census Bureau"
38.5,38.500034,-79.499863,1,rooftop,345,"High Valley Dr",,,Franklin,WV,"Pendleton County",26807,US,Pendleton
38.5,38.485347,-78.501913,0.25,nearest_street,2161,"Weaver Rd",,,Elkton,VA,"Page County",22827,US,"TIGER/Line® dataset from the US Census Bureau"
38.5,38.499509,-77.500823,0.99,rooftop,5,"Dog Hollow Ln",,,Stafford,VA,"Stafford County",22556,US,Stafford
38.5,38.498203,-76.502632,0.97,rooftop,3220,"Woodridge Ave",,,"Port Republic",MD,"Calvert County",20676,US,"Statewide MD"
38.5,38.503191,-75.495331,0.88,nearest_street,14442,"Rd 451",,,Laurel,DE,"Sussex County",19956,US,"TIGER/Line® dataset from the US Census Bureau"
38.5,0,0,0,,,,,,,,,,,
38.5,0,0,0,,,,,,,,,,,
38.5,0,0,0,,,,,,,,,,,
38.5,0,0,0,,,,,,,,,,,
38.5,0,0,0,,,,,,,,,,,
38.5,0,0,0,,,,,,,,,,,
38.5,0,0,0,,,,,,,,,,,
38.5,0,0,0,,,,,,,,,,,
38.5,0,0,0,,,,,,,,,,,
38.5,0,0,0,,,,,,,,,,,
39.5,0,0,0,,,,,,,,,,,
39.5,39.521046,-123.508718,0.19,nearest_street,4294,"Ft Bragg- Sherwood Rd",,,Willits,CA,"Mendocino County",95490,US,"TIGER/Line® dataset from the US Census Bureau"
39.5,39.498365,-122.522733,0.22,nearest_street,1500,"County Rd 306",,,"Elk Creek",CA,"Glenn County",95939,US,"TIGER/Line® dataset from the US Census Bureau"
39.5,39.49986,-121.500223,1,rooftop,22,"Monarch Ct",,,Oroville,CA,"Butte County",95966,US,"Butte County"
39.5,39.5,-120.5,1,nearest_place,,,,,Calpine,CA,"Sierra County",96124,US,"TIGER/Line® dataset from the US Census Bureau"
39.5,39.514451,-119.470006,0.73,nearest_street,,NV-439,,,"Silver Springs",NV,"Storey County",89429,US,"TIGER/Line® dataset from the US Census Bureau"
39.5,39.51925,-118.526117,0.15,nearest_street,13385,"Stillwater Rd",,,Fallon,NV,"Churchill County",89406,US,"TIGER/Line® dataset from the US Census Bureau"
39.5,0,0,0,,,,,,,,,,,
39.5,0,0,0,,,,,,,,,,,
39.5,0,0,0,,,,,,,,,,,
39.5,0,0,0,,,,,,,,,,,
39.5,0,0,0,,,,,,,,,,,
39.5,39.5,-112.5,1,nearest_place,,,,,Lynndyl,UT,"Millard County",84640,US,"TIGER/Line® dataset from the US Census Bureau"
39.5,39.504649,-111.500942,0.89,nearest_street,498,"W 1700 N",,,"Mount Pleasant",UT,"Sanpete County",84647,US,"TIGER/Line® dataset from the US Census Bureau"
39.5,39.492915,-110.518622,0.78,nearest_street,,US-6,,,"East Carbon",UT,"Carbon County",84520,US,"TIGER/Line® dataset from the US Census Bureau"
39.5,0,0,0,,,,,,,,,,,
39.5,39.508328,-108.496684,0.31,nearest_street,19371,"County Rd 204",,,"De Beque",CO,"Garfield County",81630,US,"TIGER/Line® dataset from the US Census Bureau"
39.5,39.498917,-107.501392,0.94,nearest_street,5373,"Garfield Crk Rd",,,"New Castle",CO,"Garfield County",81647,US,"TIGER/Line® dataset from the US Census Bureau"
39.5,39.5,-106.5,1,nearest_place,,,,,Minturn,CO,"Eagle County",81645,US,"TIGER/Line® dataset from the US Census Bureau"
39.5,39.497948,-105.499451,0.98,rooftop,148,"Ridge Ln",,,Bailey,CO,"Park County",80421,US,Park
39.5,39.498353,-104.506522,0.88,nearest_street,8259,"Sunrise Dr",,,Elizabeth,CO,"Elbert County",80107,US,"TIGER/Line® dataset from the US Census Bureau"
39.5,39.51977,-103.491055,0.2,nearest_street,68001,"County Rd 109",,,Genoa,CO,"Lincoln County",80818,US,"TIGER/Line® dataset from the US Census Bureau"
39.5,39.510294,-102.501022,0.29,nearest_street,32000,"County Rd 36",,,Stratton,CO,"Kit Carson County",80836,US,"TIGER/Line® dataset from the US Census Bureau"
39.5,39.500276,-101.498848,0.99,rooftop,3110,"Rd 75",,,Edson,KS,"Sherman County",67733,US,"Statewide KS"
39.5,39.499944,-100.498496,0.99,rooftop,10303,"N Rd 30W",,,Selden,KS,"Sheridan County",67757,US,"Statewide KS"
39.5,39.495515,-99.501505,0.89,nearest_street,648,"F Rd",,,Stockton,KS,"Rooks County",67669,US,"TIGER/Line® dataset from the US Census Bureau"
39.5,39.508807,-98.500583,0.84,nearest_street,68,US-24,,,Downs,KS,"Osborne County",67437,US,"TIGER/Line® dataset from the US Census Bureau"
39.5,39.502589,-97.498285,0.91,nearest_street,1325,"County Rd 803",,,Concordia,KS,"Cloud County",66901,US,"TIGER/Line® dataset from the US Census Bureau"
39.5,39.500001,-96.501111,0.95,nearest_street,20179,"Cottintail Ln",,,Westmoreland,KS,"Pottawatomie County",66549,US,"TIGER/Line® dataset from the US Census Bureau"
39.5,39.498413,-95.498569,0.98,rooftop,4506,"Chautauqua Rd",,,Muscotah,KS,"Atchison County",66058,US,"Statewide KS"
39.5,39.498986,-94.499617,0.95,nearest_street,4798,"SW 224th St",,,Plattsburg,MO,"Clinton County",64477,US,"TIGER/Line® dataset from the US Census Bureau"
39.5,39.499702,-93.494005,0.89,nearest_street,17499,"County Rd 241",,,Tina,MO,"Carroll County",64682,US,"TIGER/Line® dataset from the US Census Bureau"
39.5,39.498314,-92.502702,0.91,nearest_street,2883,"County Rd 94",,,Cairo,MO,"Randolph County",65239,US,"TIGER/Line® dataset from the US Census Bureau"
39.5,39.496358,-91.506613,0.34,nearest_street,52769,"Kingbird Ln",,,Center,MO,"Ralls County",63436,US,"TIGER/Line® dataset from the US Census Bureau"
39.5,39.484141,-90.485314,0.21,nearest_street,274,"County Rd 11",,,Patterson,IL,"Greene County",62078,US,"TIGER/Line® dataset from the US Census Bureau"
39.5,39.499811,-89.495505,0.9,nearest_street,1019,"N 200 East Rd",,,Palmer,IL,"Christian County",62556,US,"TIGER/Line® dataset from the US Census Bureau"
39.5,39.501569,-88.502122,0.97,rooftop,1631,"Whitley Point Rd",,,Gays,IL,"Moultrie County",61928,US,Moultrie
39.5,39.500826,-87.494632,0.89,nearest_street,2920,"Gannon Rd",,,"West Terre Haute",IN,"Vigo County",47885,US,"TIGER/Line® dataset from the US Census Bureau"
39.5,39.501592,-86.500302,0.98,rooftop,3910,"Belt Ln",,,Martinsville,IN,"Morgan County",46151,US,"Statewide IN"
39.5,39.49756,-85.498931,0.97,rooftop,3128,"W State Road 244",,,Milroy,IN,"Rush County",46156,US,"Rush County"
39.5,39.500265,-84.502147,0.98,rooftop,4414,"Country Green Ln",,,Trenton,OH,"Butler County",45067,US,Butler
39.5,39.501625,-83.50176,0.98,rooftop,2747,"Snow Hill Rd SW",,,"Washington Court House",OH,"Fayette County",43160,US,Fayette
39.5,39.500088,-82.501606,0.99,rooftop,15944,"Pleasant Valley Rd",,,Logan,OH,"Hocking County",43138,US,Hocking
39.5,39.502674,-81.5004,0.97,rooftop,6541,"Rainbow Rd",,,Lowell,OH,"Washington County",45744,US,Washington
39.5,39.501362,-80.500041,0.98,rooftop,394,"Deadfall Rd",,,Smithfield,WV,"Wetzel County",26437,US,Wetzel
39.5,39.499781,-79.499911,1,rooftop,4527,"Cranesville Rd",,,"Terra Alta",WV,"Preston County",26764,US,Preston
39.5,39.500662,-78.498905,0.99,rooftop,45,"Sumac Ln",,,"Paw Paw",WV,"Hampshire County",25434,US,Hampshire
39.5,39.498755,-77.499818,0.99,rooftop,9648,"Gambrill Park Rd",,,Frederick,MD,"Frederick County",21702,US,"Statewide MD"
39.5,39.499927,-76.501959,0.98,rooftop,5006,"Bart Allen Ln",,,Baldwin,MD,"Baltimore County",21013,US,"Statewide MD"
39.5,39.500678,-75.484083,0.27,nearest_street,298,"Poplar St",,,"Hancocks Bridge",NJ,"Salem County",08038,US,"TIGER/Line® dataset from the US Census Bureau"
39.5,39.502026,-74.497529,0.97,rooftop,207,"Moss Mill Rd",,,"Port Republic",NJ,"Atlantic County",08241,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
39.5,0,0,0,,,,,,,,,,,
39.5,0,0,0,,,,,,,,,,,
39.5,0,0,0,,,,,,,,,,,
39.5,0,0,0,,,,,,,,,,,
39.5,0,0,0,,,,,,,,,,,
39.5,0,0,0,,,,,,,,,,,
39.5,0,0,0,,,,,,,,,,,
39.5,0,0,0,,,,,,,,,,,
39.5,0,0,0,,,,,,,,,,,
40.5,40.5,-124.5,1,nearest_place,,,,,Capetown,CA,,95536,US,"TIGER/Line® dataset from the US Census Bureau"
40.5,40.472535,-123.508213,0.15,nearest_street,2394,"The Hastings Rd",,,"Mad River",CA,"Trinity County",95552,US,"TIGER/Line® dataset from the US Census Bureau"
40.5,40.504851,-122.500512,0.88,nearest_street,7782,"Alchemy Way",,,Redding,CA,"Shasta County",96001,US,"TIGER/Line® dataset from the US Census Bureau"
40.5,40.5,-121.5,1,nearest_place,,,,,Mineral,CA,"Shasta County",96063,US,"TIGER/Line® dataset from the US Census Bureau"
40.5,40.463685,-120.540065,0.05,nearest_street,298,"Rice Canyon Rd",,,Ravendale,CA,"Lassen County",96123,US,"TIGER/Line® dataset from the US Census Bureau"
40.5,40.475043,-119.464361,0.1,nearest_street,3025,Buckaroo,,,Empire,NV,"Washoe County",89405,US,"TIGER/Line® dataset from the US Census Bureau"
40.5,40.5,-118.5,1,nearest_place,,,,,Oreana,NV,"Pershing County",89419,US,"TIGER/Line® dataset from the US Census Bureau"
40.5,0,0,0,,,,,,,,,,,
40.5,40.5,-116.5,1,nearest_place,,,,,Dunphy,NV,"Eureka County",89821,US,"TIGER/Line® dataset from the US Census Bureau"
40.5,40.5,-115.5,1,nearest_place,,,,,"Ruby Valley",NV,"Elko County",89833,US,"TIGER/Line® dataset from the US Census Bureau"
40.5,0,0,0,,,,,,,,,,,
40.5,0,0,0,,,,,,,,,,,
40.5,40.511684,-112.526336,0.18,nearest_street,10199,"S Willow Rd",,,Grantsville,UT,"Tooele County",84029,US,"TIGER/Line® dataset from the US Census Bureau"
40.5,40.49803,-111.498389,0.97,rooftop,926,"S Upland Loop",,,Midway,UT,"Wasatch County",84049,US,"Utah AGRC (and individual UT counties)"
40.5,40.5,-110.5,1,nearest_place,,,,,"Mountain Home",UT,"Duchesne County",84051,US,"TIGER/Line® dataset from the US Census Bureau"
40.5,40.487457,-109.500369,0.27,nearest_street,2179,"N 1500 E",,,Vernal,UT,"Uintah County",84078,US,"TIGER/Line® dataset from the US Census Bureau"
40.5,40.5,-108.5,1,nearest_place,,,,,Dinosaur,CO,"Moffat County",81633,US,"TIGER/Line® dataset from the US Census Bureau"
40.5,40.49369,-107.49714,0.86,nearest_street,4203,"State Hwy 394",,,Craig,CO,"Moffat County",81625,US,"TIGER/Line® dataset from the US Census Bureau"
40.5,40.5,-106.5,1,nearest_place,,,,,Coalmont,CO,"Jackson County",80430,US,"TIGER/Line® dataset from the US Census Bureau"
40.5,40.475535,-105.459865,0.09,nearest_street,1780,"Dunraven Glade Rd",,,"Glen Haven",CO,"Larimer County",80532,US,"TIGER/Line® dataset from the US Census Bureau"
40.5,40.502066,-104.507687,0.34,nearest_street,34403,"County Rd 59",,,Gill,CO,"Weld County",80624,US,"TIGER/Line® dataset from the US Census Bureau"
40.5,40.487138,-103.504393,0.81,nearest_street,33575,"County Rd 34",,,Merino,CO,"Morgan County",80741,US,"TIGER/Line® dataset from the US Census Bureau"
40.5,40.497679,-102.49373,0.35,nearest_street,8800,"County Rd 10",,,Haxtun,CO,"Phillips County",80731,US,"TIGER/Line® dataset from the US Census Bureau"
40.5,40.499483,-101.495576,0.9,nearest_street,73649,"340th Ave",,,Enders,NE,"Chase County",69027,US,"TIGER/Line® dataset from the US Census Bureau"
40.5,40.502652,-100.501624,0.91,nearest_street,39298,"Rd 737",,,Curtis,NE,"Frontier County",69025,US,"TIGER/Line® dataset from the US Census Bureau"
40.5,40.502142,-99.493246,0.34,nearest_street,73578,"H Rd",,,Loomis,NE,"Phelps County",68958,US,"TIGER/Line® dataset from the US Census Bureau"
40.5,40.499542,-98.496763,0.92,nearest_street,6856,"S Elkhorn Rd",,,Roseland,NE,"Adams County",68973,US,"TIGER/Line® dataset from the US Census Bureau"
40.5,40.500295,-97.501122,0.99,rooftop,1107,"Rd 18",,,Geneva,NE,"Fillmore County",68361,US,"Statewide NE"
40.5,40.50109,-96.501944,0.98,rooftop,2111,"State Hwy 43",,,Adams,NE,"Gage County",68301,US,"Statewide NE"
40.5,40.496269,-95.499431,0.9,nearest_street,18959,"State Hwy B",,,"Rock Port",MO,"Atchison County",64482,US,"TIGER/Line® dataset from the US Census Bureau"
40.5,40.499046,-94.500451,0.95,nearest_street,16983,"State Hwy 46",,,"Grant City",MO,"Worth County",64456,US,"TIGER/Line® dataset from the US Census Bureau"
40.5,40.494723,-93.503531,0.87,nearest_street,241,"Concord St",,,Princeton,MO,"Mercer County",64673,US,"TIGER/Line® dataset from the US Census Bureau"
40.5,40.519031,-92.518557,0.18,nearest_street,399,"State Hwy D",,,Lancaster,MO,"Schuyler County",63548,US,"TIGER/Line® dataset from the US Census Bureau"
40.5,40.500363,-91.500143,0.97,nearest_street,3179,"212th Ave",,,Montrose,IA,"Lee County",52639,US,"TIGER/Line® dataset from the US Census Bureau"
40.5,40.500598,-90.50464,0.9,nearest_street,15150,"E 2100th St",,,Macomb,IL,"McDonough County",61455,US,"TIGER/Line® dataset from the US Census Bureau"
40.5,40.501083,-89.500861,0.99,rooftop,600,"Southwest St",,,Tremont,IL,"Tazewell County",61568,US,Tazewell
40.5,40.500468,-88.501215,0.95,nearest_street,39892,"E 1500 North Rd",,,Saybrook,IL,"McLean County",61770,US,"TIGER/Line® dataset from the US Census Bureau"
40.5,40.500262,-87.490719,0.33,nearest_street,7306,"S 900 W",,,Ambia,IN,"Benton County",47917,US,"TIGER/Line® dataset from the US Census Bureau"
40.5,40.503479,-86.506171,0.87,nearest_street,1399,"E 300 S",,,Bringhurst,IN,"Carroll County",46913,US,"TIGER/Line® dataset from the US Census Bureau"
40.5,40.499156,-85.502325,0.93,nearest_street,3702,"State Rd 5",,,Marion,IN,"Grant County",46953,US,"TIGER/Line® dataset from the US Census Bureau"
40.5,40.499541,-84.502631,0.98,rooftop,5178,"Ballinger Rd",,,Celina,OH,"Mercer County",45822,US,Mercer
40.5,40.49873,-83.501692,0.98,rooftop,22564,"Rushsylvania Rd",,,"West Mansfield",OH,"Union County",43358,US,Union
40.5,40.5,-82.500525,1,rooftop,13490,"Armentrout Rd",,,Fredericktown,OH,"Knox County",43019,US,Knox
40.5,40.501066,-81.497681,0.98,rooftop,1924,"Horns Ln NW",,,Dover,OH,"Tuscarawas County",44622,US,Tuscarawas
40.5,40.501384,-80.498689,0.98,rooftop,209,"Noll Rd",,,Georgetown,PA,"Beaver County",15043,US,Beaver
40.5,40.499186,-79.499005,0.99,rooftop,2703,"State Route 380",,,Avonmore,PA,"Westmoreland County",15618,US,Westmoreland
40.5,40.47473,-78.500894,0.74,nearest_street,,US-22,,,Gallitzin,PA,"Blair County",16641,US,"TIGER/Line® dataset from the US Census Bureau"
40.5,40.503042,-77.506179,0.88,nearest_street,1089,T361,,,"Port Royal",PA,"Juniata County",17082,US,"TIGER/Line® dataset from the US Census Bureau"
40.5,40.503879,-76.500647,0.95,nearest_street,,I-81,,,"Pine Grove",PA,"Lebanon County",17963,US,"TIGER/Line® dataset from the US Census Bureau"
40.5,40.498679,-75.500108,0.99,rooftop,5760,"Vera Cruz Rd",,,Emmaus,PA,"Lehigh County",18049,US,Lehigh
40.5,40.500114,-74.500204,1,rooftop,27,"Layne Rd",,,Somerset,NJ,"Somerset County",08873,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
40.5,40.5,-73.5,1,nearest_place,,,,,"Point Lookout",NY,,11569,US,"TIGER/Line® dataset from the US Census Bureau"
40.5,0,0,0,,,,,,,,,,,
40.5,0,0,0,,,,,,,,,,,
40.5,0,0,0,,,,,,,,,,,
40.5,0,0,0,,,,,,,,,,,
40.5,0,0,0,,,,,,,,,,,
40.5,0,0,0,,,,,,,,,,,
40.5,0,0,0,,,,,,,,,,,
40.5,0,0,0,,,,,,,,,,,
41.5,0,0,0,,,,,,,,,,,
41.5,41.499068,-123.504515,0.9,nearest_street,6,"Sandy Bar Rd",,,"Somes Bar",CA,"Siskiyou County",95568,US,"TIGER/Line® dataset from the US Census Bureau"
41.5,41.4941,-122.510007,0.84,nearest_street,20226,"Old Hwy 99 S",,,Weed,CA,"Siskiyou County",96094,US,"TIGER/Line® dataset from the US Census Bureau"
41.5,41.5,-121.5,1,nearest_place,,,,,Tionesta,CA,"Siskiyou County",96134,US,"TIGER/Line® dataset from the US Census Bureau"
41.5,41.493904,-120.490076,0.3,nearest_street,3554,"Parker Creek Rd",,,Alturas,CA,"Modoc County",96101,US,"TIGER/Line® dataset from the US Census Bureau"
41.5,0,0,0,,,,,,,,,,,
41.5,0,0,0,,,,,,,,,,,
41.5,41.500921,-117.497441,0.92,nearest_street,50,"Liberty Ln",,,"Paradise Valley",NV,"Humboldt County",89426,US,"TIGER/Line® dataset from the US Census Bureau"
41.5,0,0,0,,,,,,,,,,,
41.5,0,0,0,,,,,,,,,,,
41.5,0,0,0,,,,,,,,,,,
41.5,0,0,0,,,,,,,,,,,
41.5,41.500683,-112.470504,0.19,nearest_street,152,"SE Promontory Rd",,,Corinne,UT,"Box Elder County",84307,US,"TIGER/Line® dataset from the US Census Bureau"
41.5,41.5,-111.5,1,nearest_place,,,,,Eden,UT,"Cache County",84310,US,"TIGER/Line® dataset from the US Census Bureau"
41.5,41.5,-110.5,1,nearest_place,,,,,Lyman,WY,"Uinta County",82937,US,"TIGER/Line® dataset from the US Census Bureau"
41.5,41.506799,-109.47854,0.23,nearest_street,1698,"Indian Hills Dr",,,"Green River",WY,"Sweetwater County",82935,US,"TIGER/Line® dataset from the US Census Bureau"
41.5,0,0,0,,,,,,,,,,,
41.5,41.5,-107.5,1,nearest_place,,,,,Riner,WY,"Carbon County",82301,US,"TIGER/Line® dataset from the US Census Bureau"
41.5,41.5,-106.5,1,nearest_place,,,,,Saratoga,WY,"Carbon County",82331,US,"TIGER/Line® dataset from the US Census Bureau"
41.5,41.462277,-105.463777,0.05,nearest_street,1392,"Wayside Rd",,,Laramie,WY,"Albany County",82070,US,"TIGER/Line® dataset from the US Census Bureau"
41.5,41.490608,-104.523609,0.21,nearest_street,3304,"McIlquham Rd",,,Meriden,WY,"Laramie County",82081,US,"TIGER/Line® dataset from the US Census Bureau"
41.5,41.49951,-103.503295,0.92,nearest_street,1636,"Wrights Gap Rd",,,Harrisburg,NE,"Banner County",69345,US,"TIGER/Line® dataset from the US Census Bureau"
41.5,41.462878,-102.512325,0.67,nearest_street,15928,US-26,,,Lisco,NE,"Garden County",69148,US,"TIGER/Line® dataset from the US Census Bureau"
41.5,41.5,-101.5,1,nearest_place,,,,,Arthur,NE,"Arthur County",69121,US,"TIGER/Line® dataset from the US Census Bureau"
41.5,41.483899,-100.513117,0.21,nearest_street,126,"Main St",,,Stapleton,NE,"Logan County",69163,US,"TIGER/Line® dataset from the US Census Bureau"
41.5,41.499778,-99.496207,0.97,rooftop,80501,"W French Table Rd",,,"Broken Bow",NE,"Custer County",68822,US,Custer
41.5,41.495013,-98.494655,0.87,nearest_street,49928,"805th Rd",,,Greeley,NE,"Greeley County",68842,US,"TIGER/Line® dataset from the US Census Bureau"
41.5,41.499784,-97.49794,0.98,rooftop,29019,"265th St",,,"Platte Center",NE,"Platte County",68653,US,"Statewide NE"
41.5,41.501331,-96.497086,0.96,nearest_street,,US-77,,,Fremont,NE,"Dodge County",68025,US,"TIGER/Line® dataset from the US Census Bureau"
41.5,41.499396,-95.499282,0.99,nearest_street,,I-80,,,Shelby,IA,"Pottawattamie County",51570,US,"TIGER/Line® dataset from the US Census Bureau"
41.5,41.496024,-94.501335,0.94,nearest_street,,I-80,,,Menlo,IA,"Adair County",50164,US,"TIGER/Line® dataset from the US Census Bureau"
41.5,41.500265,-93.499762,1,rooftop,110,"Pleasant St",,,Carlisle,IA,"Warren County",50047,US,"Statewide IA"
41.5,41.502549,-92.500834,0.91,nearest_street,2937,"County Rd G13",,,"Barnes City",IA,"Mahaska County",50027,US,"TIGER/Line® dataset from the US Census Bureau"
41.5,41.497315,-91.498505,0.97,rooftop,4444,"Highway 22 SE",,,"Lone Tree",IA,"Johnson County",52755,US,Johnson
41.5,41.49997,-90.500419,0.97,nearest_street,2600,"12th Ave",,,Moline,IL,"Rock Island County",61265,US,"TIGER/Line® dataset from the US Census Bureau"
41.5,41.494749,-89.499461,0.88,nearest_street,18516,"2400 North Ave",,,Ohio,IL,"Bureau County",61349,US,"TIGER/Line® dataset from the US Census Bureau"
41.5,41.508579,-88.499049,0.31,nearest_street,12368,"Bushnell School Rd",,,Newark,IL,"Kendall County",60541,US,"TIGER/Line® dataset from the US Census Bureau"
41.5,41.499643,-87.49932,0.99,rooftop,1169,"Deer Creek Dr",,,Dyer,IN,"Lake County",46311,US,Lake
41.5,41.500091,-86.498246,0.99,rooftop,68250,"Timothy Rd",,,Walkerton,IN,"St. Joseph County",46574,US,"Statewide IN"
41.5,41.499546,-85.500248,0.99,rooftop,10226,"N 400 W",,,Ligonier,IN,"Noble County",46767,US,"Statewide IN"
41.5,41.499473,-84.496757,0.97,rooftop,5974,"County Rd 17",,,Bryan,OH,"Williams County",43506,US,Williams
41.5,41.504829,-83.495539,0.87,nearest_street,5128,US-23,,,Perrysburg,OH,"Wood County",43551,US,"TIGER/Line® dataset from the US Census Bureau"
41.5,41.5,-82.5,1,nearest_place,,,,,"Chaska Beach",OH,"Erie County",44839,US,"TIGER/Line® dataset from the US Census Bureau"
41.5,41.500831,-81.499993,0.99,rooftop,25300,"Cedar Rd",,,Beachwood,OH,"Cuyahoga County",44122,US,Cuyahoga
41.5,41.501181,-80.497865,0.98,rooftop,1126,"W State Rd",,,Jamestown,PA,"Crawford County",16134,US,Crawford
41.5,41.50143,-79.493009,0.35,nearest_street,201,"Watson Ln",,,Tionesta,PA,"Forest County",16353,US,"TIGER/Line® dataset from the US Census Bureau"
41.5,41.492055,-78.525335,0.2,nearest_street,898,"Straub Bear Run Rd",,,"Saint Marys",PA,"Elk County",15857,US,"TIGER/Line® dataset from the US Census Bureau"
41.5,41.488352,-77.493074,0.27,nearest_street,15401,"State Rte 414",,,"Cedar Run",PA,"Lycoming County",17727,US,"TIGER/Line® dataset from the US Census Bureau"
41.5,41.499552,-76.502382,0.98,rooftop,87,"Farmstead Ln",,,Dushore,PA,"Sullivan County",18614,US,Sullivan
41.5,41.494803,-75.52318,0.78,nearest_street,544,Sr1012,,,Archbald,PA,"Lackawanna County",18403,US,"TIGER/Line® dataset from the US Census Bureau"
41.5,41.499184,-74.5007,0.99,rooftop,86,"Maple Ln",,,Otisville,NY,"Orange County",10963,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
41.5,41.499148,-73.498918,0.99,rooftop,27,"Oak Tree Ln",,,"New Fairfield",CT,"Western Connecticut Planning Region",06812,US,"Connecticut Geospatial Information Systems Council"
41.5,41.501279,-72.499463,0.99,rooftop,222,"Quarry Hill Rd",,,"East Hampton",CT,"Lower Connecticut River Valley Planning Region",06424,US,"Connecticut Geospatial Information Systems Council"
41.5,41.500105,-71.499585,1,rooftop,501,"Stony Fort Rd",,,Saunderstown,RI,"Washington County",02874,US,"Statewide RI"
41.5,41.5,-70.5,1,nearest_place,,,,,"Maushop Village",MA,,02560,US,"TIGER/Line® dataset from the US Census Bureau"
41.5,0,0,0,,,,,,,,,,,
41.5,0,0,0,,,,,,,,,,,
41.5,0,0,0,,,,,,,,,,,
41.5,0,0,0,,,,,,,,,,,
41.5,0,0,0,,,,,,,,,,,
42.5,42.5,-124.5,1,nearest_place,,,,,"Gold Beach",OR,"Curry County",97444,US,"TIGER/Line® dataset from the US Census Bureau"
42.5,42.499068,-123.501724,0.98,rooftop,283,"Pickett Creek Rd",,,"Grants Pass",OR,"Josephine County",97527,US,"Statewide OR"
42.5,42.507599,-122.494064,0.84,nearest_street,5363,"Fish Lake Rd",,,"Butte Falls",OR,"Jackson County",97522,US,"TIGER/Line® dataset from the US Census Bureau"
42.5,42.499683,-121.500446,0.99,rooftop,23829,"Arrowhead Ln",,,Chiloquin,OR,"Klamath County",97624,US,"Klamath County GIS"
42.5,42.5,-120.5,1,nearest_place,,,,,Paisley,OR,"Lake County",97636,US,"TIGER/Line® dataset from the US Census Bureau"
42.5,0,0,0,,,,,,,,,,,
42.5,42.5,-118.5,1,nearest_place,,,,,Princeton,OR,"Harney County",97721,US,"TIGER/Line® dataset from the US Census Bureau"
42.5,0,0,0,,,,,,,,,,,
42.5,0,0,0,,,,,,,,,,,
42.5,0,0,0,,,,,,,,,,,
42.5,42.49818,-114.499859,0.98,rooftop,2800,"N 2800 E",,,"Twin Falls",ID,"Twin Falls County",83301,US,"Statewide ID"
42.5,42.536229,-113.4576,0.64,nearest_street,,I-84,,,Declo,ID,"Cassia County",83323,US,"TIGER/Line® dataset from the US Census Bureau"
42.5,42.509833,-112.534325,0.16,nearest_street,4799,"Evans Ln",,,Arbon,ID,"Power County",83212,US,"TIGER/Line® dataset from the US Census Bureau"
42.5,42.483748,-111.515212,0.21,nearest_street,461,"Skinner Canyon Rd",,,Montpelier,ID,"Bear Lake County",83254,US,"TIGER/Line® dataset from the US Census Bureau"
42.5,42.5,-110.5,1,nearest_place,,,,,Halfway,WY,"Sublette County",83113,US,"TIGER/Line® dataset from the US Census Bureau"
42.5,42.5,-109.5,1,nearest_place,,,,,Boulder,WY,"Sublette County",82923,US,"TIGER/Line® dataset from the US Census Bureau"
42.5,42.5,-108.5,1,nearest_place,,,,,Lander,WY,"Fremont County",82520,US,"TIGER/Line® dataset from the US Census Bureau"
42.5,42.5,-107.5,1,nearest_place,,,,,"Muddy Gap",WY,"Natrona County",82301,US,"TIGER/Line® dataset from the US Census Bureau"
42.5,42.493409,-106.52056,0.23,nearest_street,9940,"County Rd 404",,,Casper,WY,"Natrona County",82604,US,"TIGER/Line® dataset from the US Census Bureau"
42.5,42.5,-105.5,1,nearest_place,,,,,Esterbrook,WY,"Converse County",82633,US,"TIGER/Line® dataset from the US Census Bureau"
42.5,42.5,-104.5,1,nearest_place,,,,,"Jay Em",WY,"Goshen County",82219,US,"TIGER/Line® dataset from the US Census Bureau"
42.5,42.506544,-103.52438,0.21,nearest_street,484,"Hanley Rd",,,Hemingford,NE,"Sioux County",69348,US,"TIGER/Line® dataset from the US Census Bureau"
